NOME,MORADA,CODIGO POSTAL,EMAIL,NIF,CONTACTO
Delmar Magalhães Henriques Marques Anjos,Avenida de Sidónio Pais Nº788,3326-510,Delmar.Anjos@isec.pt,261412061,968851689
Simone Guerreiro,Alameda do Prof. Hernâni Monteiro Nº544,9853-903,Simone.Guerreiro@gmail.com,207083608,938849042
Samira Nascimento Maia Machado,Bairro de Casas Económicas da Boavista-Vilarinha Nº520,1166-832,Samira.Machado@gmail.com,345466386,917383959
Israel Costa,Bairro de Ramalde Nº429,5768-712,Israel.Costa@gmail.com,770746310,965153440
Luís Thomaz Pinheiro Branco Vieira Freitas,Avenida de Montevideu Nº927,4628-618,Luís.Freitas@gmail.com,620111311,962561225
Ionel Abílio Carvalho Anjos,Avenida 25 de Abril Nº166,6662-894,Ionel.Anjos@outlook.com,569125916,938748960
Anastácia Almeid Anjos Branco Castro,Bairro da Rainha D. Leonor Nº408,2344-487,Anastácia.Castro@outlook.pt,751677593,969283803
Lana Fátima Garcia,Jardim das Pichas Murchas Nº124,8511-669,Lana.Garcia@isec.pt,620889888,914036178
Thomas Mihail Marques Lima Castro Oliveira,Alameda de Cartes 	Campanhã Nº722,7586-882,Thomas.Oliveira@mundo.pt,470828470,924953370
Luan Pinheiro Raposo Raposo Lima,Bairro de São Roque da Lameira Nº323,7488-082,Luan.Lima@hotmail.com,436082622,962084379
Bruno Kevin Tavares Campos Teixeira,Alameda de Cartes 	Campanhã Nº580,6453-022,Bruno.Teixeira@gmail.com,664318834,924354789
Maksym Lopes Sousa Leite,Bairro do Cerco do Porto Nº909,3735-752,Maksym.Leite@isec.pt,214531767,926809234
Damian Aires Lourenço Branco,Avenida do Brasil Nº64,7853-867,Damian.Branco@trabalho.pt,296163190,912915787
Jónatas Figueiredo Abreu Borges Magalhães,Bairro do Outeiro Nº393,5581-864,Jónatas.Magalhães@outlook.com,697812378,967862910
Guadalupe Garcia Barbosa Matias,Avenida de Nun'Álvares Pereira Nº735,1374-433,Guadalupe.Matias@outlook.pt,641392237,911221003
Olavo Rodrigues Ferreira,Alameda das Fontainhas Nº754,9581-712,Olavo.Ferreira@trabalho.pt,274832165,931010952
Décio Delfim Fernandes Nogueira,Beco de Bonjóia Nº818,4951-695,Décio.Nogueira@outlook.pt,405833003,922378217
Mamadú Simões Silva Mendes,Bairro de Casas Económicas de António Aroso Nº111,8839-795,Mamadú.Mendes@outlook.pt,214521529,934812582
Guadalupe Brito Campos,Bairro do Carvalhido Nº862,7783-168,Guadalupe.Campos@mundo.pt,415337577,936503611
Irene Lavínia Sousa,Avenida de Camilo Nº454,5357-050,Irene.Sousa@isec.pt,295116093,919686279
Thais Neusa Fernandes,Bairro de Casas Económicas de Paranhos Nº886,6889-671,Thais.Fernandes@mundo.pt,244359525,928917451
Adelaide Mel Correia Teixeira Reis,Alameda do Dr. António Macedo Nº514,7462-876,Adelaide.Reis@trabalho.pt,236849825,920196230
Celso Emerson Brito,Alameda de Basílio Teles Nº41,6762-571,Celso.Brito@gmail.com,606993418,916782509
Lohan Ionut Assunção,Bairro de Francos Nº335,7773-527,Lohan.Assunção@outlook.pt,633585511,922452264
Dino Hélder Nogueira,Avenida de Vasco da Gama Nº92,8134-404,Dino.Nogueira@outlook.pt,783226179,938381412
Suria Henriques Loureiro Nogueira Correia,Bairro de Manuel Cardoso Agrelos Nº18,1651-731,Suria.Correia@outlook.com,261682349,937454506
Noa Lyara Freitas Amorim Sousa Pinto,Azinhaga da Bruxa Nº172,3132-197,Noa.Pinto@isec.pt,349371162,961373098
Iriana Sílvia Abreu Esteves Nunes Jesus,Beco de Bonjóia Nº541,5383-919,Iriana.Jesus@isec.pt,419492234,916651156
Dara Rocha Amorim,Alameda de Aquilino Ribeiro Nº887,9529-587,Dara.Amorim@outlook.pt,463723889,939572455
Thomas Quévin Pires Pereira,Beco da Bela Vista Nº278,3851-206,Thomas.Pereira@outlook.com,791749579,927055226
Alexia Janice Fonseca Sá Fernandes,Beco do Arrabalde Nº41,7532-438,Alexia.Fernandes@outlook.com,562267441,921245151
Renata Isabela Pacheco,Beco do Meiral Nº411,8213-717,Renata.Pacheco@mundo.pt,469746056,965655367
Mariama Pires Leite Barros Melo,Beco do Machado Nº945,8238-544,Mariama.Melo@trabalho.pt,664231256,911276733
Ivo Garcia Alves,Beco do Arrabalde Nº276,7877-572,Ivo.Alves@isec.pt,633706061,937226847
Maksim Andrade Amorim Anjos Sousa,Avenida de Montevideu Nº724,6935-668,Maksim.Sousa@hotmail.com,452898016,917741211
Rebeca Reis,Beco de Passos Manuel Nº642,8554-186,Rebeca.Reis@gmail.com,448757458,917027491
Clara Yara Lourenço,Bairro de Francos Nº136,7756-971,Clara.Lourenço@isec.pt,273210655,910889257
Emily Lourenço Martins Antunes,Beco da Beneditina Nº813,6176-868,Emily.Antunes@mundo.pt,664148699,915155867
Igor Sá Lopes,Avenida de Vasco da Gama Nº483,4737-544,Igor.Lopes@gmail.com,207240429,914412260
Layla Melina Loureiro Batista,Alameda de Eça de Queirós Nº434,4763-383,Layla.Batista@mundo.pt,334794910,919318694
Lúcio Hernâni Soares Esteves Cruz Moura,Alameda de Aquilino Ribeiro Nº853,8631-724,Lúcio.Moura@hotmail.com,687420515,929306609
Hernâni Anjos Costa Silva Pinheiro,Beco do Campo Nº931,2253-493,Hernâni.Pinheiro@trabalho.pt,697192367,966376869
Alexandre Gabriel Costa Baptista Nunes Domingues,Bairro de Manuel Cardoso Agrelos Nº940,7912-206,Alexandre.Domingues@gmail.com,763935766,930509136
William Wilson Rocha,Alameda do Prof. Hernâni Monteiro Nº244,4836-245,William.Rocha@hotmail.com,679407002,911841767
Assis Machado Pacheco,Bairro do Leal Nº91,7122-803,Assis.Pacheco@trabalho.pt,291636595,916725998
Geovani Nataniel Almeid Moreira,Bairro de São Roque da Lameira Nº407,7365-360,Geovani.Moreira@outlook.com,513119717,928403788
Diva Francisca Morais Torres Cunha Teixeira,Avenida Flor da Rosa Nº396,3651-333,Diva.Teixeira@outlook.com,412758412,921960253
Daniil Raposo Vicente Morais Silva,Avenida da França Nº831,2177-285,Daniil.Silva@gmail.com,234301153,915022485
Giovana Rocha Sousa,Avenida do Dr. Antunes Guimarães Nº130,1156-627,Giovana.Sousa@isec.pt,414485913,910155271
Alexandro Araújo Guerreiro Campos,Bairro de Pio XII Nº748,2629-640,Alexandro.Campos@mundo.pt,270635780,927213161
Benjamim Álvaro Ribeiro,Bairro do Falcão Nº956,8677-737,Benjamim.Ribeiro@hotmail.com,672683291,965021334
Frederico Leite Fonseca Valente Leite,Bairro de Casas Económicas da Azenha Nº839,9713-177,Frederico.Leite@isec.pt,790273360,937620552
Brayan Frederico Ribeiro Mendes Moura,Bairro de Costa Cabral 	Campanhã Nº67,4411-196,Brayan.Moura@hotmail.com,243439934,913133867
Suéli Nogueira Freitas,A Triste-Feia Nº135,4841-301,Suéli.Freitas@outlook.com,455169559,931515057
Isabella Santos Freitas,Bairro do Carvalhido Nº783,1875-029,Isabella.Freitas@outlook.pt,307008033,927882435
Bruno Matias Neto Rocha Alves,Avenida de D. Afonso Henriques Nº281,2622-435,Bruno.Alves@hotmail.com,569682317,919592909
Enzo Hilário Amaral Gonçalves Brito,Bairro de Casas Económicas de Paranhos Nº603,7426-492,Enzo.Brito@trabalho.pt,656896380,926247007
Dânia Henriques,Avenida José Domingues dos Santos Nº119,6364-410,Dânia.Henriques@gmail.com,339237307,934813477
Albino Celso Maia Neto Jesus,Avenida Flor da Rosa Nº907,5734-121,Albino.Jesus@trabalho.pt,528163514,912118238
Alan Antunes Amaral Campos Costa,Beco Central Nº439,1236-137,Alan.Costa@hotmail.com,395430674,936934765
Tristão Gaspar Paiva Antunes Faria,Avenida de Vasco da Gama Nº854,8782-710,Tristão.Faria@outlook.com,504695730,965884830
Henrique Coelho Leal Costa,Alameda de Basílio Teles Nº158,9999-773,Henrique.Costa@trabalho.pt,784471603,928402478
Andrea Baptista,Avenida da Associação Empresarial de Portugal Nº214,3212-495,Andrea.Baptista@isec.pt,622449681,911910896
Íris Liliana Borges Ramos,Avenida de D. João II Nº854,3331-322,Íris.Ramos@trabalho.pt,217393902,966371393
Celeste Irís Leal,Avenida 25 de Abril Nº3,7357-134,Celeste.Leal@hotmail.com,629542795,967430787
Krishna Elijah Pacheco Nunes,Bairro Herculanoo Nº206,1162-514,Krishna.Nunes@trabalho.pt,292312233,923118855
Ariela Rayssa Correia Ribeiro Esteves,Beco da Bela Vista Nº771,4748-253,Ariela.Esteves@gmail.com,406234282,918792222
Mathias Aleksander Sousa Torres,Avenida de D. João II Nº8,4813-439,Mathias.Torres@outlook.com,488789057,965846895
Miqueias Emerson Lopes Moreira Raposo,Bairro de Pio XII Nº259,7173-792,Miqueias.Raposo@gmail.com,231250936,933170719
Artiom Vasco Coelho Pacheco,Bairro de Ramalde Nº659,8895-685,Artiom.Pacheco@outlook.com,355679495,936735643
Fatumata Cardoso Carneiro Sousa Soares,Avenida de Camilo Nº537,9648-841,Fatumata.Soares@outlook.com,679513848,910402374
Bibiana Faria Teixeira,Alameda de Aquilino Ribeiro Nº582,3723-918,Bibiana.Teixeira@outlook.com,596337939,968992325
Tamara Domingues Vieira,Bairro da Pasteleira Nº6,1463-995,Tamara.Vieira@outlook.com,641112884,933856515
Cauã Daniil Coelho Miranda,Bairro Herculanoo Nº648,5557-147,Cauã.Miranda@gmail.com,756790358,934635164
Danilo Fabrício Torres,Avenida de Sidónio Pais Nº446,3671-800,Danilo.Torres@trabalho.pt,763099030,919667459
Ziyu Geovani Vieira,Bairro de Santo Eugénio Nº135,6288-108,Ziyu.Vieira@outlook.pt,617850884,920434314
Stela Ferreira Carneiro Teixeira Jesus,Beco de S. Marçal Nº313,6483-147,Stela.Jesus@mundo.pt,621211315,960107334
Francesco Vaz Gomes,Beco de Carreiras Nº789,4766-138,Francesco.Gomes@mundo.pt,350784338,926512730
Gaspar Diego Nogueira Rodrigues Simões,Bairro do Outeiro Nº458,8931-289,Gaspar.Simões@gmail.com,226288690,912692229
Eliana Tânia Assunção Martins Pereira Miranda,Avenida 25 de Abril Nº633,2873-671,Eliana.Miranda@gmail.com,280533388,930572562
Eliézer Correia Leite Sousa,Beco do Pedregulho Nº315,3326-967,Eliézer.Sousa@trabalho.pt,467877843,938179177
Anna Nascimento Maia,Beco de Carreiras Nº998,7718-872,Anna.Maia@gmail.com,467194445,969097656
Brayan Gilson Matias Gomes Cardoso,Alameda do Dr. António Macedo Nº962,3922-658,Brayan.Cardoso@trabalho.pt,402610982,916399324
Regina Amorim Oliveira,Alameda Arquitecto Carlos Ramos Nº333,8272-543,Regina.Oliveira@trabalho.pt,724597783,925343299
Luana Esteves Esteves Rocha,Beco da Bela Vista Nº958,5488-183,Luana.Rocha@trabalho.pt,659666859,929762169
Jéssica Guerreiro Vaz Valente,Beco do Campo Alegre Nº869,8539-547,Jéssica.Valente@outlook.pt,594688066,921145080
Óscar Soares,Bairro de São Roque da Lameira Nº110,4467-864,Óscar.Soares@gmail.com,316663150,964025420
Alexandro Cunha Vieira Brito Nunes,Bairro de Casas Económicas da Azenha Nº38,6683-530,Alexandro.Nunes@outlook.com,501732050,913538913
Tomás Alessandro Vicente Neto Vieira Lopes,Alameda do Prof. Ruy Luís Gomes Nº246,4182-423,Tomás.Lopes@trabalho.pt,455751244,910517666
Glória Tamára Vaz Miranda Alves,Beco de S. João da Foz Nº843,4775-338,Glória.Alves@trabalho.pt,704623928,917578610
Esperança Jesus Macedo Silva,Bairro do Bom Sucesso Nº720,2152-487,Esperança.Silva@gmail.com,671942776,961057906
Marlene Melo Figueiredo Matos,Avenida José Domingues dos Santos Nº477,7757-726,Marlene.Matos@gmail.com,501449187,923698047
Taísa Sabrina Cruz Fernandes,Avenida Flor da Rosa Nº687,6376-021,Taísa.Fernandes@outlook.pt,710112211,933113086
Jéssica Assunção,Beco Central Nº866,7932-480,Jéssica.Assunção@gmail.com,723658612,919574544
Daniil Pedro Carneiro Moreira Maia Campos,Alameda das Fontainhas Nº451,7395-976,Daniil.Campos@gmail.com,587798071,969166557
Bryan Gaspar Araújo,Alameda dos Capitães de Abril Nº660,1468-848,Bryan.Araújo@hotmail.com,712974902,915769778
Nancy Serena Reis Marques Paiva,Avenida de Vímara Peres Nº160,2291-884,Nancy.Paiva@hotmail.com,211305939,927990371
Ezequiel Calebe Moura Ferreira Pires Azevedo,Beco do Belo Nº535,8112-606,Ezequiel.Azevedo@hotmail.com,213929498,967134550
Lucas Leite Neto Moreira Alves,Jardim das Pichas Murchas Nº53,2119-675,Lucas.Alves@gmail.com,618528243,939521142
Nataniel Marcus Baptista Alves,Avenida de Fontes Pereira de Melo Nº688,1473-226,Nataniel.Alves@mundo.pt,713374525,921246167
Safira Leite Cunha Campos Carvalho,Avenida de Fernão de Magalhães Nº309,3362-094,Safira.Carvalho@gmail.com,296572461,961631715
Lígia Larissa Tavares,Avenida de Camilo Nº224,6365-037,Lígia.Tavares@gmail.com,339337258,926885351
Soraia Baptista,Escadinhas da Porta do Carro Nº486,9694-229,Soraia.Baptista@gmail.com,461348469,924403832
Mélvin Teixeira Reis Marques Freitas,Beco do Arrabalde Nº688,4762-012,Mélvin.Freitas@outlook.com,233248347,968220523
Jonathan Costa Barbosa,Avenida do Parque Nº775,9348-851,Jonathan.Barbosa@hotmail.com,300600643,935866128
Ryan Soares Rocha Machado Costa,Alameda de Aquilino Ribeiro Nº261,4894-244,Ryan.Costa@trabalho.pt,392070131,961093077
Cristina Martina Almeid Maia,Bairro de Pio XII Nº757,5494-507,Cristina.Maia@hotmail.com,798656067,918642561
Mélanie Valente Ferreira,Alameda do Dr. Fernando de Azeredo Antas Nº452,8428-291,Mélanie.Ferreira@trabalho.pt,786165474,961521685
Hélio Barros Moreira Costa,Alameda das Antas Nº270,1158-851,Hélio.Costa@mundo.pt,428712107,925946972
Carolina Vicente Simões Matos Carneiro,Beco da Beneditina Nº982,8877-396,Carolina.Carneiro@outlook.pt,501375000,924469765
Cléo Coelho Carneiro,Avenida de Fernão de Magalhães Nº461,6338-664,Cléo.Carneiro@trabalho.pt,695415544,938005113
Leonor Pinto Pinto Matias,Bairro de Casas Económicas da Azenha Nº218,9811-936,Leonor.Matias@hotmail.com,371363449,939407779
Roberta Dayane Silva Gonçalves,Bairro de Casas Económicas de Paranhos Nº671,7862-796,Roberta.Gonçalves@isec.pt,390274708,918787199
Marcelo Edmundo Fonseca,Bairro do Cerco do Porto Nº3,8564-428,Marcelo.Fonseca@mundo.pt,634604087,930394677
Adelina Melo Neves Leite Monteiro,Bairro de Francos Nº723,6139-481,Adelina.Monteiro@isec.pt,316996889,911394888
Ivo Pacheco,Avenida do Conselho da Europa Nº781,1235-553,Ivo.Pacheco@mundo.pt,453155726,935987402
Tamára Monteiro Borges Ribeiro,Beco do Campo Nº985,8355-978,Tamára.Ribeiro@gmail.com,771003479,931162650
Chloe Andreia Cunha,Bairro do Bom Sucesso Nº366,1168-079,Chloe.Cunha@gmail.com,725649284,915182994
Kenzo Silvestre Almeid Neto Pereira,Alameda de Eça de Queirós Nº335,7381-018,Kenzo.Pereira@outlook.com,621266283,915245403
Théo Miranda Barbosa,Bairro de Casas Económicas do Ilhéu Nº237,9842-146,Théo.Barbosa@outlook.com,629865429,937676213
Deivid Milton Pinto Barbosa Nogueira Sousa,Bairro de Casas Económicas de Paranhos Nº781,1863-189,Deivid.Sousa@isec.pt,213611549,963482783
Jan Isaque Pinheiro,Alameda de Manuel d'Arriaga Nº220,3772-349,Jan.Pinheiro@isec.pt,238742269,920750186
Leandro Teixeira Amorim Azevedo,Beco do Belo Nº8,9633-953,Leandro.Azevedo@hotmail.com,251322008,968593060
Cátia Lisandra Mota,Avenida do Dr. Antunes Guimarães Nº533,9532-211,Cátia.Mota@hotmail.com,340315306,911143188
Linda Barbosa,Bairro de Casas Económicas da Azenha Nº302,6242-133,Linda.Barbosa@hotmail.com,655344066,925066354
Mikael Hélio Gonçalves,Bairro de Manuel Cardoso Agrelos Nº719,8167-954,Mikael.Gonçalves@gmail.com,597674548,961366347
Constantin Edward Ramos Campos Pinheiro Mota,Bairro de Ramalde Nº347,3565-550,Constantin.Mota@isec.pt,242539919,923740805
Mia Raposo Tavares Henriques,Alameda de 25 de Abril Nº300,3245-704,Mia.Henriques@gmail.com,278155374,967905717
Apolo Vicente Neves Morais Sá,Beco Central Nº658,3386-337,Apolo.Sá@outlook.pt,595711649,969565731
Rubim Jan Rodrigues Alves Pereira,Bairro do Outeiro Nº898,5957-548,Rubim.Pereira@hotmail.com,355216397,966092804
Paula Suria Neves Amorim Esteves,Beco da Beneditina Nº429,6294-082,Paula.Esteves@hotmail.com,725007975,920079358
Olivia Pinho,Bairro do Cerco do Porto Nº143,1377-238,Olivia.Pinho@trabalho.pt,390217820,927746787
Rúbia Mafalda Vaz Ferreira,Beco do Machado Nº621,1172-567,Rúbia.Ferreira@outlook.com,386010214,962750778
Yara Fonseca Alves,Avenida de Fernão de Magalhães Nº99,6467-661,Yara.Alves@isec.pt,664840926,927514457
Liara Cléo Simões Matos Leite,Beco do Pedregulho Nº79,1941-341,Liara.Leite@outlook.pt,390387779,965084843
Lorena Paiva Garcia,Avenida de Rodrigues de Freitas Nº300,4626-977,Lorena.Garcia@isec.pt,468401886,924980464
Isael Torres Macedo Miranda Marques,Avenida do Marechal Gomes da Costa Nº468,4758-197,Isael.Marques@mundo.pt,746702971,910782728
Julieta Aurora Anjos Fonseca Neto Teixeira,Alameda do Dr. Fernando de Azeredo Antas Nº6,6489-940,Julieta.Teixeira@mundo.pt,726389854,915289293
Lília Lavínia Mendes Gaspar Araújo,Beco de S. Marçal Nº250,9246-283,Lília.Araújo@gmail.com,663991833,960749213
Vasco Freitas Valente Guerreiro,Alameda das Fontainhas Nº539,3249-561,Vasco.Guerreiro@gmail.com,723699027,932281577
Abraão Samuel Miranda Magalhães,Beco da Beneditina Nº174,4838-450,Abraão.Magalhães@gmail.com,208989107,924560935
Deivid Rui Faria Domingues,Beco de Passos Manuel Nº893,8377-120,Deivid.Domingues@outlook.pt,672106523,963945672
Ernesto Soares Mendes Machado Mendes,Bairro da Fonte da Moura Nº306,2735-357,Ernesto.Mendes@hotmail.com,613436598,914339858
Breno Vincent Castro Ramos Lima Fonseca,Avenida da BoavistaOuro e Massarelos Nº27,3189-075,Breno.Fonseca@mundo.pt,559433251,924986716
Nathan Salomão Cardoso Vaz,Bairro do Outeiro Nº690,1397-747,Nathan.Vaz@hotmail.com,416672234,925870440
Ary Eduardo Gomes Matos Faria Gomes,Bairro do Falcão Nº139,4285-655,Ary.Gomes@isec.pt,200799827,919996564
Miranda Matilda Domingues Silva Gomes,Bairro do Dr. Nuno Pinheiro Torres Nº613,7381-723,Miranda.Gomes@trabalho.pt,242032442,912358540
Aaron Elisei Lourenço Fernandes Reis Mendes,Alameda do Prof. Hernâni Monteiro Nº918,1822-487,Aaron.Mendes@outlook.pt,240082673,962545252
Ruth Raposo Pereira,Avenida da Associação Empresarial de Portugal Nº643,4266-400,Ruth.Pereira@mundo.pt,507022811,936410875
Soraia Micaela Pacheco,Beco de Carreiras Nº630,6951-309,Soraia.Pacheco@hotmail.com,644916935,911524964
Rafael Matei Assunção Figueiredo,Avenida de Camilo Nº617,8478-421,Rafael.Figueiredo@outlook.com,796546124,918891345
Mark Aires Freitas Sá,Avenida do Marechal Gomes da Costa Nº303,1261-908,Mark.Sá@isec.pt,275602444,929632366
Victória Renata Gomes Monteiro Melo Gaspar,Bairro de Casas Económicas de Paranhos Nº390,8721-876,Victória.Gaspar@hotmail.com,299690446,937829686
Adrian Matias Ramos Rocha,Beco de S. Marçal Nº638,3538-673,Adrian.Rocha@gmail.com,476845454,967261175
Carmo Pereira Neves Machado Carvalho,Bairro do Falcão Nº32,2316-188,Carmo.Carvalho@outlook.com,609472557,969479270
Ester Joyce Carvalho Neto,Avenida José Domingues dos Santos Nº137,4497-784,Ester.Neto@hotmail.com,739774671,919970787
Dumitru Thomás Sousa Pacheco Amaral Vicente,Bairro de Casas Económicas de Paranhos Nº32,2769-869,Dumitru.Vicente@hotmail.com,669317890,968476395
Ruan Nataniel Carneiro Branco Pereira,Bairro do Regado Nº385,6292-131,Ruan.Pereira@trabalho.pt,365598665,911729865
Giani Neto Matias,Alameda do Dr. António Macedo Nº760,2155-990,Giani.Matias@outlook.pt,463195626,916911705
Sophie Nadine Macedo Barbosa Vaz,Beco da Bicha Nº224,2454-005,Sophie.Vaz@outlook.com,221570018,933843074
Melanie Emma Guerreiro Pereira Barros Moreira,Beco Central Nº748,9499-840,Melanie.Moreira@hotmail.com,653551863,921168458
Joanna Rosa Alves,A Triste-Feia Nº343,5362-990,Joanna.Alves@gmail.com,721058175,960441082
Nilson Amaral Carneiro Nunes Sá,Bairro de São Roque da Lameira Nº691,4527-158,Nilson.Sá@gmail.com,690786609,932618705
Suri Nancy Cunha,Avenida de Nun'Álvares Pereira Nº411,1328-064,Suri.Cunha@outlook.pt,358266545,917470647
Anabela Freitas Costa Moreira Machado,Bairro da Fonte da Moura Nº411,5942-777,Anabela.Machado@outlook.com,713357163,921271942
Gonçalo Saúl Machado Tavares Campos Batista,Bairro de Ramalde Nº310,9432-470,Gonçalo.Batista@isec.pt,650034657,935323019
Fabian Alves Melo Loureiro,Bairro de Casas Económicas de Marechal Gomes da Costa Nº706,7579-822,Fabian.Loureiro@outlook.com,211638711,962251758
Dionísio Teixeira,Bairro de Casas Económicas da Azenha Nº904,5571-463,Dionísio.Teixeira@outlook.pt,250212459,925224172
Kaleb Kévim Oliveira Leal,Beco de Carreiras Nº847,6652-428,Kaleb.Leal@hotmail.com,534939018,965815982
Ísis Janaína Machado Torres Anjos Macedo,Bairro de Santo Eugénio Nº961,7482-117,Ísis.Macedo@isec.pt,676620159,917216334
Giovany Frederico Garcia Paiva Castro,Beco do Machado Nº224,8777-986,Giovany.Castro@outlook.pt,534287203,964442689
Luena Isabella Alves Barros,Alameda de 25 de Abril Nº502,1686-880,Luena.Barros@gmail.com,420196942,934542232
Luka Mihail Andrade Lourenço Oliveira,Bairro de Casas Económicas do Amial Nº900,7574-978,Luka.Oliveira@hotmail.com,345457740,924525768
Naísa Machado Araújo Neves,Beco do Belo Nº67,7267-146,Naísa.Neves@mundo.pt,788183611,960072168
James Malik Esteves Vaz Carneiro,Avenida de Vasco da Gama Nº590,6365-469,James.Carneiro@outlook.pt,281894019,937486819
Angel Fonseca Soares Simões Miranda,Bairro de Francos Nº296,3854-268,Angel.Miranda@isec.pt,201953790,925096149
Assis Rodrigues,Alameda Arquitecto Carlos Ramos Nº446,1646-764,Assis.Rodrigues@mundo.pt,490365870,964443253
Valéria Mel Batista Pacheco,Bairro de Costa Cabral 	Campanhã Nº351,6838-825,Valéria.Pacheco@isec.pt,407436477,920398763
Mark Miranda Neto Costa,Beco do Campo Alegre Nº485,2885-810,Mark.Costa@mundo.pt,578960407,925886062
Maksim Nascimento Gonçalves Anjos,Beco da Bicha Nº918,4398-546,Maksim.Anjos@trabalho.pt,762113072,917252402
Andrea Assunção Antunes,Avenida do Conselho da Europa Nº851,3268-584,Andrea.Antunes@isec.pt,716985369,910542611
Rosana Rita Neto,Beco da Bicha Nº169,5159-155,Rosana.Neto@trabalho.pt,263169641,926563174
Edmundo Breno Pacheco Morais,Bairro do Leal Nº868,7953-314,Edmundo.Morais@trabalho.pt,420895090,912796494
Brenda Solange Rodrigues,Avenida de Paiva Couceiro Nº534,1967-978,Brenda.Rodrigues@mundo.pt,513162791,918374971
Ivandro Joel Ferreira Leal Coelho Freitas,Bairro de Casas Económicas de Marechal Gomes da Costa Nº120,3863-424,Ivandro.Freitas@isec.pt,679510582,961456330
Breno Matias Carneiro,Beco de S. Macário Nº332,1454-423,Breno.Carneiro@outlook.pt,222097766,924839164
Aurora Filipa Pinho,Avenida de Fontes Pereira de Melo Nº849,5518-164,Aurora.Pinho@outlook.com,766321517,962436765
Kelson Miranda Ramos Correia,Alameda do Dr. António Macedo Nº28,8256-516,Kelson.Correia@hotmail.com,230007695,917851539
Hilário Michael Campos Leite Borges Lima,Bairro de Pio XII Nº913,8177-673,Hilário.Lima@outlook.pt,208070761,918757639
Teodor Ivan Marques,Bairro do Falcão Nº785,2574-693,Teodor.Marques@trabalho.pt,535289549,930441191
Paloma Luisa Figueiredo Almeid Pinho,Bairro do Falcão Nº44,4112-528,Paloma.Pinho@hotmail.com,544571424,966319632
Juliano Nascimento Leal,Bairro de Casas Económicas das Condominhas Nº436,5928-713,Juliano.Leal@trabalho.pt,324576124,926677478
Abel Xavier Vaz Costa,Alameda das Antas Nº511,4219-160,Abel.Costa@hotmail.com,384320996,935646753
John Oleksandr Amaral Nunes Freitas,Bairro do Regado Nº476,6365-082,John.Freitas@mundo.pt,352085692,920940234
Iúri Rafael Nascimento Domingues Lourenço,Beco do Campo Alegre Nº141,9598-746,Iúri.Lourenço@outlook.pt,619345401,920359297
Suria Pinheiro,Jardim das Pichas Murchas Nº458,4339-448,Suria.Pinheiro@hotmail.com,570767321,939276331
Tamára Ellen Freitas Soares,Bairro do Carvalhido Nº683,3512-475,Tamára.Soares@isec.pt,641333626,921871060
Angélica Pires Pacheco Vicente Gomes,Beco de S. Marçal Nº381,5539-024,Angélica.Gomes@hotmail.com,253506974,926568578
Bárbara Pinho,Beco de S. Marçal Nº268,6632-080,Bárbara.Pinho@mundo.pt,664788659,932406111
Ashley Coelho Pires Moura Machado,Bairro do Bom Sucesso Nº488,2478-480,Ashley.Machado@outlook.com,747201956,936259769
Bianca Yasmine Valente,Avenida 25 de Abril Nº27,8776-019,Bianca.Valente@isec.pt,690792841,910087056
Daiana Mendes Baptista Maia,Bairro de Santo Eugénio Nº625,2187-978,Daiana.Maia@gmail.com,731992158,964464671
Sandro Malam Andrade,Avenida de Gustavo Eiffel Nº515,8926-995,Sandro.Andrade@gmail.com,559498614,923688512
Lamine Dilan Torres Borges Guerreiro,Beco de S. João da Foz Nº521,8248-125,Lamine.Guerreiro@trabalho.pt,595111494,925218278
Liz Soares,Bairro de Casas Económicas de Paranhos Nº600,2782-655,Liz.Soares@gmail.com,366841571,926327324
Ary Tiago Abreu Barbosa Leal,Avenida 25 de Abril Nº542,3998-813,Ary.Leal@outlook.pt,791887289,925590888
Luana Victoria Domingues,Beco da Bicha Nº10,9923-370,Luana.Domingues@gmail.com,756019680,937056539
Angel Kauê Branco Reis Vieira Carneiro,Beco de S. João da Foz Nº563,5842-783,Angel.Carneiro@outlook.com,365857390,922643063
Fabiana Andrade,Bairro de Santo Eugénio Nº83,3169-282,Fabiana.Andrade@trabalho.pt,757219982,935856220
Giovanna Vicente Nunes,Alameda das Fontainhas Nº649,4163-729,Giovanna.Nunes@outlook.pt,471292486,928400963
Keven Óscar Jesus,Alameda de Eça de Queirós Nº54,7147-308,Keven.Jesus@hotmail.com,595136700,928863956
Ricardo Garcia Coelho Tavares,Bairro de Casas Económicas de Paranhos Nº878,7531-453,Ricardo.Tavares@hotmail.com,635558602,926884268
India Melo Cruz,Alameda das Antas Nº660,2949-469,India.Cruz@hotmail.com,329824097,912035968
Noah Pires Ribeiro Tavares Nascimento,Bairro de São Vicente de Paulo Nº963,6651-722,Noah.Nascimento@hotmail.com,698304862,969143131
Alípio Kauê Fernandes,Avenida da França Nº39,3849-331,Alípio.Fernandes@trabalho.pt,651241746,935410629
Jónatas Hugo Pinheiro,Bairro do Falcão Nº614,1978-616,Jónatas.Pinheiro@mundo.pt,219635299,910925160
Zion Marques Gomes,Beco do Pedregulho Nº641,4671-296,Zion.Gomes@trabalho.pt,689135235,918562593
Danny Amaral Teixeira Gaspar Vieira,Bairro de São João de Deus Nº299,3971-437,Danny.Vieira@hotmail.com,526763984,960531665
